Date,Topic,Comment
"['03/30/2020, 14:56:51']",['Johnson & Johnson'],I must be a terrible journalist because I completely missed the story about Boris Johnson telling us all to catch #coronavirus. https://t.co/VP7JnWK4kM
"['03/30/2020, 14:56:51']",['Johnson & Johnson'],"Prime Minister Boris Johnson has been warned by scientific advisers that China's officially declared deaths from COVID-19 could be as high as 132,000. The number of total infections could be as high as 3,258,00.

Downing Street is certain the Chinese regime is lying."
"['03/30/2020, 14:56:51']",['Johnson & Johnson'],RT @businessinsider: Boris Johnson's government is reportedly furious with China and believes it could have 40 times more coronavirus cases…
"['03/30/2020, 14:56:51']",['Johnson & Johnson'],RT @WinstonLing: Johnson &amp; Johnson Announces a Lead Vaccine Candidate for COVID-19; Landmark New Partnership with U.S. Department of Health…
"['03/30/2020, 14:56:51']",['The Nina'],We'll be putting your questions to the experts in Coronavirus: Q&amp;A tonight at 8pm with Nina Hossain #coronavirusQA https://t.co/gkeUcBdATU
"['03/30/2020, 14:56:51']",['Gannett'],"BREAKING: One of the largest newspaper companies in America on Monday announced massive furloughs and pay cuts across the company due to plummeting advertising revenue in the wake of coronavirus pandemic
https://t.co/XVN7nmscs2"
"['03/30/2020, 14:56:51']",['Gannett'],"#COVID19 economy hits home: All Gannett journalists earning $38K+ must take 1 week of unpaid furlough during each of next three months. So that's 25% pay cut for all reporters/photogs @beaconjournal, Columbus Dispatch, Cincinnati Enquirer https://t.co/bzNHWvePeN"
"['03/30/2020, 14:56:51']",['Virginia Gov'],"Life in the DMV is changing today: Virginia Gov. Ralph Northam has issued a ""stay-at-home"" order for his state to stop the spread of the coronavirus.  Maryland Gov. Larry Hogan also said Monday that residents there are under a new ""stay-at-home"" directive."
"['03/30/2020, 14:56:51']",['Virginia Gov'],BREAKING NEWS: Virginia Gov. Ralph Northam issues 'stay-at-home' executive order amid battle against spread of COVID-19 https://t.co/N5jckB23kP
"['03/30/2020, 14:56:51']",['Virginia Gov'],"#BREAKING Gov. Ralph Northam will issue a stay-at-home order for Virginia during Monday's press briefing on the state's response to the coronavirus pandemic, a person briefed on the order told 8News. The order will mandate that beaches be closed. https://t.co/IITH6VbfYv"
"['03/30/2020, 14:56:51']",['Virginia Gov'],The Virginia National Guard has approximately 100 personnel working directly to support Virginia’s COVID-19 response. They're helping with medical and logistics planning as well as helping prepare supplies for delivery. Read more: https://t.co/srPvFGBLIR https://t.co/0T40FJFayn
"['03/30/2020, 14:56:51']",['Virginia Gov'],Important: @GovernorVA just issued a stay at home order for Virginia to protect residents during the coronavirus outbreak. Learn more about what that means for your community. https://t.co/smkqY4Yi8p https://t.co/mNF6RXYZLK
"['03/30/2020, 14:56:51']",['Virginia Gov'],"From the evidence so far, the #COVID19 virus can be transmitted in ALL AREAS, including areas with hot and humid weather. ️ Regardless of climate, adopt protective measures if you live in, or travel to an area reporting COVID-19. https://t.co/8oSWYBJqlO https://t.co/MAPaQ1xNUZ"
"['03/30/2020, 14:56:51']",['Virginia Gov'],RT @DOD_Outreach: A @USNavy officer screens a patient at a #COVID19 screening site at @NMCP1 in Virginia. To stay updated on what the DOD i…
"['03/30/2020, 14:56:51']",['Bob Iger'],The Walt Disney Co. said on Monday that executive chairman Robert Iger will forgo his entire salary and recently named CEO Bob Chapek will take a 50 percent pay cut amid the coronavirus pandemic https://t.co/1g0XgwIXAP
"['03/30/2020, 14:56:51']",['Bob Iger'],Chairman and former CEO Bob Iger has decided to forego his multimillion-dollar salary to combat Disney's coronavirus hit—while current CEO Bob Chapek will take a 50% pay cut https://t.co/RePkWzmrlw by @MadelinePBerg https://t.co/Cnj3UFIJyW
"['03/30/2020, 14:56:51']",['Bob Iger'],"Bob Iger, who has been among the top paid executives in the entertainment and media sector, will forgo his entire salary amid the coronavirus pandemic https://t.co/ZQRM4ubSPG"
"['03/30/2020, 14:56:51']",['Bob Iger'],Disney’s Bob Iger is forgoing his entire salary and CEO Bob Chapek will take a 50 percent pay cut amid the coronavirus pandemic https://t.co/g1ZsxiijVt
"['03/30/2020, 14:56:51']",['Bob Iger'],Disney's Bob Iger to forgo salary amid coronavirus crisis https://t.co/hyWxwL7nMQ
"['03/30/2020, 14:56:51']",['Bob Iger'],Walt Disney’s executive chairman and former CEO Bob Iger will forgeo salary and his successor as chief executive Bob Chapek will take a 50% pay cut as companies address the economic upheaval and corporate and public pain and PR of the coronavirus https://t.co/DsVujoSR5x
"['03/30/2020, 14:56:51']",['Bob Iger'],Walt Disney Co. Executive Chairman Bob Iger will forgo his salary starting as the company deals with the financial impact of the coronavirus crisis that has shuttered theme parks and film productions https://t.co/NTIKyuAi0k
"['03/30/2020, 14:56:51']",['Bob Iger'],Disney executives Bob Iger forgoes salary during coronavirus pandemic; other execs get pay cuts https://t.co/BmqTC5Vugk https://t.co/7nr58xJKwA
"['03/30/2020, 14:56:51']",['Bob Iger'],RT @Forbes: Chairman and former CEO Bob Iger has decided to forego his multimillion-dollar salary to combat Disney's coronavirus hit—while…
"['03/30/2020, 14:56:51']",['DebateBernie'],"RT @real_defender: Given Joe Biden‘s completely pathetic and embarrassing television interviews, his virtual absence during the coronavirus…"
"['03/30/2020, 14:56:51']",['SomeGoodNews'],"Meanwhile in @Israel: The @Mdais team takes a moment to entertain the people coming to get checked at a #coronavirus testing station.
#Covid_19 #SomeGoodNews 
https://t.co/pZuaYg9VFk"
"['03/30/2020, 14:56:51']",['SomeGoodNews'],"️ We all need this today ️

#SomeGoodNews #COVID19 

Some Good News with John Krasinski https://t.co/SLgSH1O3pI via @YouTube"
"['03/30/2020, 14:56:51']",['SomeGoodNews'],RT @EladStr: Meanwhile in @Israel: The @Mdais team takes a moment to entertain the people coming to get checked at a #coronavirus testing s…
"['03/30/2020, 14:56:51']",['InstacartStrike'],"Don’t cross the picket line today by not ordering from Amazon or Instacart. We are stronger together. 

Solidarity with Amazon and Instacart workers demanding added protections from coronavirus and boosted pay during this crisis. #InstacartStrike #AmazonStrike https://t.co/6e9QtHn7yM"
"['03/30/2020, 14:56:51']",['InstacartStrike'],An Amazon worker who is participating in the #AmazonStrike explains why the workers walked out to protest unsafe conditions. #COVID19 #InstacartStrike https://t.co/VIOSKjJuaV
"['03/30/2020, 14:56:51']",['InstacartStrike'],"Support the #AmazonStrike &amp; #InstacartStrike

These are the heroes society relies on to stay fed &amp; supplied at home in #COVID19 isolation.

We’ve looked away as a society too long as these companies enrich themselves, running roughshod on the backs of contract &amp; underpaid labor https://t.co/Pv7DhHN6bc https://t.co/bwvYvbI0fH"
"['03/30/2020, 14:56:51']",['InstacartStrike'],"RT @ddddarby: Today: 
No Amazon
No Instacart
Support the workers, who are terrified of contracting or spreading the COVID 19. #instacartstr…"
"['04/01/2020, 00:20:06']",['Tory'],"BREAKING: Toronto cancelling all city events, event permits up to June 30 amid #COVID19, Mayor John Tory announces."
"['04/01/2020, 00:20:06']",['Tory'],"In case it gets overlooked in #COVID19 crisis - people have been dying of poverty and despair over last 10 years of Tory austerity!
https://t.co/v2RZqfLQsZ"
"['04/01/2020, 00:20:06']",['Tory'],Significant COVID-19 news from Toronto: Mayor John Tory has today canceled all city events through June 30
"['04/01/2020, 00:20:06']",['Yellowstone'],Things you probably didn't know: Half-century-old discovery of heat-resistant bacteria in Yellowstone hot springs paved the way for #coronavirus tests https://t.co/BUTDuzeKSa via @NatGeo @weipoints #COVID19
"['04/01/2020, 00:20:06']",['Yellowstone'],"RT @lipstickkillerz: @wordsonlife @DudeneyN #Yellowstone #Idaho #COVID_19 and this,please click&amp;expand! #Birdflu #SwineFlu #Madcowdisease A…"
"['04/01/2020, 00:20:06']",['Challis'],RT @MauiWowii: @USGS @USGSBigQuakes #idahoearthquake #earthquake #COVID19 #CoronaVirusUpdates @GavinNewsom #BREAKING #BreakingNews @kron4ne…
"['04/01/2020, 00:20:06']",['Mass Transit'],"NYC is the huge US hotspot for COVID-19.  They also have the busiest mass transit in America.

Have any of the geniuses in Cuomo's office considered these two might be related?"
"['04/01/2020, 00:20:06']",['Tomorrow is April'],"Tomorrow is April Fools' Day.

Can we all just agree that jokes about a cure for the #coronavirus #COVID19 miraculously being found, or the quarantine suddenly being over are off limits?

No one is going to find them funny. https://t.co/iE1kfmY2EZ"
"['04/01/2020, 00:20:06']",['Tomorrow is April'],This is Pasig City Mayor Vico Sotto's reminder on those who are planning to joke about COVID-19 on April Fools' Day tomorrow. https://t.co/rPQLslUM9u
"['04/01/2020, 00:20:06']",['Tomorrow is April'],"Tomorrow is 1st April, the April Fool's Day. In the current situation, I appeal to everyone to not spread rumours &amp; misinformation. Strict action will be taken against those who indulge in rumour-mongering: Anil Deshmukh, Maharashtra Home Minister #CoronaLockdown #COVID19 https://t.co/uspkmiNYQP https://t.co/voE80t0clv"
"['04/01/2020, 00:20:06']",['earthquake'],"You can't convince me that the earthquake in Idaho isn't in someway caused by Coronavirus.

#earthquake #coronavirus"
"['04/01/2020, 00:20:06']",['ReasonableDoubt'],@DonaldJTrumpJr NYC hospitals are flooded with coronavirus patients. More ventilators needed! #coronavirus #COVID19 #COVIDー19 #NYCLockdown #nyccoronavirus #nycshutdown #endtimes #ReasonableDoubt #AprilFools https://t.co/Nksv6eJ0p2
"['04/01/2020, 00:20:06']",['askdurk'],"Breaking:- US reported more than 24,000 new cases of #CoronaVirus over the Last 24-hours.
#coronavirusupdate #CoronavirusOutbreak
#CoronaJihad #5G 
#TWUG #SonicXboxSweepstakes #Empire #askdurk #QuarantineAMovie"
"['04/01/2020, 00:20:06']",['askdurk'],"#Prophet_Muhammad_is_the_Mercy_to_The_Whole_World
#Islam_is_the_truth
#Islam
#COVID19
#TWUG
#SonicXboxSweepstakes
#Empire
#askdurk
#QuarantineAMovie
#GregPeppers https://t.co/B1e7sagl9v"
"['04/01/2020, 00:20:06']",['askdurk'],"#Prophet_Muhammad_is_the_Mercy_to_The_Whole_World
#Islam_is_the_truth
#Islam
#COVID19
#TWUG
#SonicXboxSweepstakes
#Empire
#askdurk
#QuarantineAMovie
#GregPeppers https://t.co/YY8IMczx7u"
"['04/01/2020, 11:46:09']",['April Fools'],wouldn't it be a sick april fools prank if tomorrow we had a fundraiser for COVID-19 relief efforts and released some wumpus plushies as a donation reward...
"['04/01/2020, 11:46:09']",['April Fools'],"Tomorrow is April Fools' Day.

Can we all just agree that jokes about a cure for the #coronavirus #COVID19 miraculously being found, or the quarantine suddenly being over are off limits?

No one is going to find them funny. https://t.co/iE1kfmY2EZ"
"['04/01/2020, 11:46:09']",['WednesdayThoughts'],"STOP tossing your nasty gloves on the streets/parking lots people.Gloves can hold on to viruses/bacteria for several hours. Protect yourself but remember we must look out for others,especially now @fox5dc #bettertogether #fox5dc #covid19 #coronavirus #stayhome #WednesdayThoughts https://t.co/6Sp3CtCu16"
"['04/01/2020, 11:46:09']",['WednesdayThoughts'],#Thoughtoftheday #WednesdayThoughts #WednesdayGreetings #StayHome #StaySafe #COVID19 https://t.co/cdJpVRsWwV
"['04/01/2020, 11:46:09']",['WednesdayThoughts'],"These are times when all plans are turned upside down...‍️‍️

#COVIDー19 #WednesdayThoughts #yoga https://t.co/rQ8b20HEYp"
"['04/01/2020, 11:46:09']",['WednesdayThoughts'],"Nearly 100 sailors aboard a Navy ship have tested positive for coronavirus

Follow Updates don't be in April Fools #COVID2019 #COVIDー19 #Covid_19SA #COVID19 #StayHomeSaveLives #wednesdaymorning #WednesdayThoughts #WednesdayMotivation #WednesdayVibes #AprilFoolsDay #April1st"
"['04/01/2020, 11:46:09']",['WednesdayThoughts'],to whoever needs to hear this #COVIDー19 #WednesdayThoughts #StimulusPackage2020 #advise https://t.co/6NsV96JTju
"['04/01/2020, 11:46:09']",['WednesdayThoughts'],"@glennkirschner2 #coronavirus #CoronavirusUSA #COVIDー19 #CoronavirusUSA 

#WednesdayThoughts 

https://t.co/ftm6kDN7ob https://t.co/Ez9BrTV9z4"
"['04/01/2020, 11:46:09']",['WednesdayThoughts'],"RT @HKrassenstein: If 4 American deaths in Benghazi require 11 hours of congressional testimony, then 4059 deaths due to #COVIDー19  should…"
"['04/01/2020, 11:46:09']",['Wimbledon'],"It is with great regret that the AELTC has today decided that The Championships 2020 will be cancelled due to public health concerns linked to the coronavirus epidemic.

The 134th Championships will instead be staged from 28 June to 11 July 2021.
https://t.co/c0QV2ymGAt"
